published,channel_title,channel_id,title,url,video_id,description,viewCount,likeCount,commentCount,duration
2025-09-16T14:00:07Z,Masters of Scale,UCiemDAS1bXMBTx3jIIOukFg,Stephen Colbert & Reid Hoffman on how AI will impact creativity | Possible,https://www.youtube.com/watch?v=4iGNlObNunY,4iGNlObNunY,"On the latest episode of Reid Hoffman’s Possible podcast, he and Aria talk with comedian Stephen Colbert. They discuss how J.R.R. Tolkien helps The Late Show host make sense of AI, whether technology will ever be able to replicate the ‘micronutrients’ of human interaction, and more. 

Watch more episodes of Possible on YouTube (@reidhoffman), or listen on your favorite podcast player: https://play.megaphone.fm/awr0uaskrl6m7mfdaaeb0w


📫 THE MASTERS OF SCALE NEWSLETTER
35,000+ read our free weekly newsletter packed with insights from the world’s most iconic business leaders. Sign up: https://hubs.la/Q01RPQH-0

🎧 LISTEN TO THE PODCAST
Apple Podcasts: https://mastersofscale.com/ApplePodcasts
Spotify: https://mastersofscale.com/Spotify

💻 LEARN MORE
Our website: https://mastersofscale.com

🚀 JOIN OUR COMMUNITY
LinkedIn: https://linkedin.com/showcase/11096326
Facebook: https://facebook.com/mastersofscale
Instagram: https://instagram.com/mastersofscale
X/Twitter: https://twitter.com/masterso …",92,2,0,PT51M56S
2025-09-16T15:33:39Z,All-In Podcast,UCESLZhusAkFfsNsApnjF_Cg,The College Crisis: Heads of Dartmouth & Berkeley Debate the Decline of US Universities,https://www.youtube.com/watch?v=WREHlRTde80,WREHlRTde80,"(0:00) Introducing Dartmouth President Sian Beilock and Berkeley Chancellor Rich Lyons
(1:14) The student loan burden
(8:03) DEI at US universities
(13:56) Administrative bloat
(16:12) Trump vs the Ivy League, viewpoint diversity
(21:56) Impact of K-12 education declining
(25:13) Will AI learning kill higher education?
(29:14) Rising unemployment among recent graduates
(31:35) Role of endowments

Thanks to our partners for making this happen!

Solana - Solana is the high performance network powering internet capital markets, payments, and crypto applications. Connect with investors, crypto founders, and entrepreneurs at Solana’s global flagship event during Abu Dhabi Finance Week & F1: solana.com/breakpoint. https://solana.com/

OKX - The new way to build your crypto portfolio and use it in daily life. We call it the new money app. https://www.okx.com/

Google Cloud - The next generation of unicorns is building on Google Cloud's industry-leading, fully integrated AI stack: infrastructu …",40258,916,287,PT37M8S
2025-09-16T15:45:03Z,20VC with Harry Stebbings,UCf0PBRjhf0rF8fWBIxTuoWA,Why We’ll Have More Engineers in 5 Years,https://www.youtube.com/watch?v=elDPxnHCm2Q,elDPxnHCm2Q,"#20VC with Mercor Co-Founder & CEO Brendan Foody. Link in bio.
—
#HarryStebbings #Business #shorts",3123,84,1,PT34S
2025-09-16T17:06:19Z,All-In Podcast,UCESLZhusAkFfsNsApnjF_Cg,Dartmouth President Sian Beilock on the chaotic state of the Ivy League,https://www.youtube.com/watch?v=b3RkDPyebPw,b3RkDPyebPw,"Thanks to our partners for making this happen!

Solana - Solana is the high performance network powering internet capital markets, payments, and crypto applications. Connect with investors, crypto founders, and entrepreneurs at Solana’s global flagship event during Abu Dhabi Finance Week & F1: https://solana.com/breakpoint

OKX - The new way to build your crypto portfolio and use it in daily life. We call it the new money app. https://www.okx.com/

Google Cloud - The next generation of unicorns is building on Google Cloud's industry-leading, fully integrated AI stack: infrastructure, platform, models, agents, and data. https://cloud.google.com/

IREN - IREN AI Cloud, powered by NVIDIA GPUs, provides the scale, performance, and reliability to accelerate your AI journey. https://iren.com/

Oracle - Step into the future of enterprise productivity at Oracle AI Experience Live. https://www.oracle.com/artificial-intelligence/data-ai-events/

Circle - The America-based company behind USDC — a …",7733,132,4,PT56S
2025-09-16T18:21:58Z,All-In Podcast,UCESLZhusAkFfsNsApnjF_Cg,Demis Hassabis: it's “nonsense” to claim that today's AI chatbots have PhD intelligence,https://www.youtube.com/watch?v=KXg2oFzaT0M,KXg2oFzaT0M,"Thanks to our partners for making this happen!

Solana - Solana is the high performance network powering internet capital markets, payments, and crypto applications. Connect with investors, crypto founders, and entrepreneurs at Solana’s global flagship event during Abu Dhabi Finance Week & F1: https://solana.com/breakpoint

OKX - The new way to build your crypto portfolio and use it in daily life. We call it the new money app. https://www.okx.com/

Google Cloud - The next generation of unicorns is building on Google Cloud's industry-leading, fully integrated AI stack: infrastructure, platform, models, agents, and data. https://cloud.google.com/

IREN - IREN AI Cloud, powered by NVIDIA GPUs, provides the scale, performance, and reliability to accelerate your AI journey. https://iren.com/

Oracle - Step into the future of enterprise productivity at Oracle AI Experience Live. https://www.oracle.com/artificial-intelligence/data-ai-events/

Circle - The America-based company behind USDC — a …",6114,143,15,PT1M2S
2025-09-16T18:47:04Z,Latent Space,UCxBcwypKK-W3GHd_RZ9FZrQ,"No, Don't Do Palantir for AI - Brendan Falk, Hercules.app",https://www.youtube.com/watch?v=4bl8qzuFEqo,4bl8qzuFEqo,"*From Enterprise AI to Developer Tools: The Hard Truths of Building Palantir for AI* Brendan Falk, founder and CEO of Zeus (now Hercules), joins us for a candid conversation about his pivot away from building enterprise AI transformations for Global 2000 companies. After leaving his role as Global AI Lead at Amazon's private equity business development team, where he worked with hundreds of PE-backed companies on AI initiatives, Brendan launched Zeus with a bold vision: become the Palantir for AI transformations. The model seemed perfect on paper - target Fortune 500 companies with $5-10 million contracts, build custom AI agents for any use case, and leverage a proprietary platform to maintain high margins. But six months in, the reality hit hard. From insurance RFPs with Excel spreadsheets embedded in Word documents to the crushing weight of ongoing maintenance costs, Brendan shares the unvarnished truth about why the economics didn't work. 

https://www.linkedin.com/in/brendanfalk/

 …",552,16,5,PT35M8S
2025-09-16T19:00:10Z,Latent Space,UCxBcwypKK-W3GHd_RZ9FZrQ,"Introducing Modes Plan, Implement, and More",https://www.youtube.com/watch?v=COjsE3u9boY,COjsE3u9boY,,76,3,0,PT1M
2025-09-16T19:07:53Z,Alex Kantrowitz,UCye1YedIypHffYb8k6Gp9wg,"Do We Care About The iPhone Air?, Nepal's Discord Revolution, San Francisco’s 996 Culture",https://www.youtube.com/watch?v=iIem0mKoo20,iIem0mKoo20,"Ranjan Roy from Margins is back for our weekly discussion of the latest tech news. We cover: 1) Apple's impressive new iPhone Pro models 2) Who is the iPhone Air for? 3) Has the phone reached its ultimate form factor 4) Is generative AI threatening to upend the smartphone market 5) Meta's new smartglasses are coming 6) Nepal's Gen Z overthrows the government and picks a new leader on Discord 7) OpenAI growth stats after GPT-5 launch 8) Oracle and OpenAI's new $300 billion deal 9) Flirting with ChatGPT 10) The AI companionship use case is real 11) Does San Francisco have 996 work culture?
---
Enjoying Big Technology Podcast? Please rate us five stars ⭐⭐⭐⭐⭐ in your podcast app of choice.
Want a discount for Big Technology on Substack + Discord? Here’s 25% off for the first year: https://www.bigtechnology.com/subscribe?coupon=0843016b
Questions? Feedback? Write to: bigtechnologypodcast@gmail.com",342,17,4,PT53M36S
2025-09-16T20:00:34Z,Acquired,UCyFqFYfTW2VoIQKylJ04Rtw,Porsche Was Desperate to Survive,https://www.youtube.com/watch?v=AcWgJGt-nWM,AcWgJGt-nWM,"Porsche Was Desperate to Survive

#business #podcast #porsche #car 

Listen to the full episode 🎙️ Porsche (with Doug DeMuro) - Season 12, Episode 6",2402,53,1,PT56S
2025-09-16T20:45:00Z,This Week in Startups,UCkkhmBWfS7pILYIk0izkc3A,Why Medium is HIDING from AI | E2179,https://www.youtube.com/watch?v=V0gDAuC4-nc,V0gDAuC4-nc,"Today’s show: 

On a special edition of TWiST, Alex presents a trio of TWiST 500 interviews.

First up, Medium CEO Tony Stubblebine on the company’s new Really Simple Licensing (or RSL) initiative, and how it’s helping to compensate writers for their content.

THEN, Human Native CEO Dr. James Smith joins for an even deeper dive on AI licensing, why a writer’s content isn’t just DATA to them, and why the company is pivoting away from its old marketplace model.

FINALLY, Jason Marks of TELO Trucks stops by to show off his EV mini-truck, walk us through why people need a powerful but tiny truck, and explain why they’re building trucks right here in the US of A.

Timestamps:

(0:00) Intro: It’s a trio of TWiST 500 interviews today!
(02:57) Alex chats with Medium CEO Tony Stubblebine
(04:54) Why Medium’s more worried about HIDING from AI than anything else
(10:24) Nexos.ai. Stop Shadow AI in its tracks with the unified platform for secure AI adoption and productivity. Try it with a free 14- …",9012,14,2,PT1H9M59S
