published,channel_title,channel_id,title,url,video_id,description,viewCount,likeCount,commentCount,duration
2025-09-25T07:09:05Z,Latent Space,UCxBcwypKK-W3GHd_RZ9FZrQ,Snowglobe: Simulations for your AI,https://www.youtube.com/watch?v=TZGVB6L_2Eo,TZGVB6L_2Eo,"Shreya Rajpal (guest #12 on Latent Space back in 2023!) is back in the studio with her newest product launch, Snowglobe (https://snowglobe.so/). Rather than hand writing rules and guardrails for your AI like their first product, you can now simulate conversations and personas to figure out how your AI might fail in production.  
Shreya’s first appearance: https://www.latent.space/p/guaranteed-quality-and-structure
00:00:00 Introduction
00:00:32 From Guardrails AI to Snowglobe
00:01:24 The Mission: Making Generative AI Reliable
00:03:10 Simulation vs Guardrails: Finding What's Broken
00:06:12 Live Demo: AI Life Coach Simulation
00:10:25 Persona Engineering and Diversity
00:12:34 Multi-Model Architecture Strategy
00:16:15 Enterprise Adoption and Use Cases
00:17:55 Beyond Chat: Voice, Agents, and Tool Calls
00:20:03 The Future of AI Testing and Simulation
00:22:09 Simulation Strategy and Pricing Model
00:25:19 Getting Started and Hiring",509,11,0,PT26M14S
2025-09-25T10:01:35Z,"No Priors: AI, Machine Learning, Tech, & Startups",UCSI7h9hydQ40K5MJHnCrQvw,No Priors Ep. 133 | With Alpha School Principal Joe Liemandt,https://www.youtube.com/watch?v=ol_pDIlL71U,ol_pDIlL71U,"What if kids could master their academics in just two hours a day and spend the rest of their time developing real-world skills they’re passionate about? Joe Liemandt, founder of the software company Trilogy, is doing just that. Sarah Guo and Elad Gil are joined by Joe Liemandt, principal of Alpha School, to discuss his AI-driven vision of reinventing K-12 education. Joe talks about the strategies that Alpha School employs: reducing the traditional six-hour school day to two, replacing teachers with “Guides,” using financial incentives as motivation, and dedicating the remainder of the school day to project-based workshops that reflect the students’ passions. Together, they also examine Joe’s plan to scale Alpha School, the youth mental health crisis, and why edtech so far has failed.
Sign up for new podcasts every week. Email feedback to show@no-priors.com
Follow us on Twitter: @NoPriorsPod | @Saranormous | @EladGil | @AlphaSchoolATX
Chapters:
00:00 – Joe Liemandt Introduction
00:27 – …",434,17,3,PT1H1M50S
2025-09-25T10:10:16Z,"Cognitive Revolution ""How AI Changes Everything""",UCjNRVMBVI30Sak_p6HRWhIA,"Stripe's Payments Foundation Model: How Data & Infra Create Compounding Advantage, w/ Emily Sands",https://www.youtube.com/watch?v=zhUrizDKL5I,zhUrizDKL5I,"Today, Emily Sands, head of data and AI at Stripe, joins The Cognitive Revolution to discuss how the company built a payments foundation model that processes tens of billions of transactions into dense embeddings, exploring the technical architecture behind fraud detection improvements and the modular approach that enables rapid deployment of AI across Stripe's $1.4 trillion payment network.

Check out our sponsors: Google Gemini Notebook LM, Linear, AGNCY, Claude, Oracle Cloud Infrastructure.

Shownotes below brought to you by Notion AI Meeting Notes - try one month for free at: https://notion.com/lp/nathan
- Stripe's Scale: Processes $1.4 trillion annually, serving both small businesses and large enterprises (over half of Fortune 100 companies).
- Business Growth Impact: Businesses using Stripe grew 7x faster than the S&P 500 last year through optimizations across the payments lifecycle.
- Payments Foundation Model: Stripe has developed a domain-specific foundation model that convert …",247,13,0,PT1H22M8S
2025-09-25T12:01:01Z,Latent Space,UCxBcwypKK-W3GHd_RZ9FZrQ,AI Strategy Gap in Non Tech Companies,https://www.youtube.com/watch?v=Spm8uThbRXY,Spm8uThbRXY,,433,6,0,PT1M8S
2025-09-25T13:00:41Z,a16z,UC9cn0TuPq4dnbTY-CBsm8XA,From Vibe Coding to Vibe Researching: OpenAI’s Mark Chen and Jakub Pachocki,https://www.youtube.com/watch?v=KSgPNVmZ8jQ,KSgPNVmZ8jQ,"What comes after vibe coding? Maybe vibe researching.

OpenAI’s Chief Scientist, Jakub Pachocki, and Chief Research Officer, Mark Chen, join a16z general partners Anjney Midha and Sarah Wang to go deep on GPT-5—how they fused fast replies with long-horizon reasoning, how they measure progress once benchmarks saturate, and why reinforcement learning keeps surprising skeptics.

They explore agentic systems (and their stability tradeoffs), coding models that change how software gets made, and the bigger bet: an automated researcher that can generate new ideas with real economic impact. Plus: how they prioritize compute, hire “cave-dweller” talent, protect fundamental research inside a product company, and keep pace without chasing every shiny demo.

Timecodes:
0:00 Introduction
0:25 The Launch of GPT-5  
2:28 Evaluating Progress: Evals & Milestones  
5:07 Surprising Capabilities of GPT-5  
7:10 The Future of Automated Research  
8:59 Agency, Reasoning, and Model Planning  
10:18 Extending …",6528,,20,PT53M4S
2025-09-25T14:26:27Z,20VC with Harry Stebbings,UCf0PBRjhf0rF8fWBIxTuoWA,The Impact of H1B Visas on Startups in the US & NVIDIA Invests $100BN Into OpenAI,https://www.youtube.com/watch?v=oZ7eeLU-G-Y,oZ7eeLU-G-Y,"Jason Lemkin is one of the leading SaaS investors of the last decade with a portfolio including the likes of Algolia, Talkdesk, Owner, RevenueCat, Saleloft and more.

Rory O’Driscoll is a General Partner @ Scale where he has led investments in category leaders such as Bill.com (BILL), Box (BOX), DocuSign (DOCU), and WalkMe (WKME), among others.
-----------------------------------------------

In Today’s Episode We Discuss:

00:00 Intro 
01:17 Nvidia's Massive $100BN Investment in OpenAI
05:45 Is Anthropic Negatively Positioned by OpenAI Gaining NVIDIA Investment
22:24 Is Triple, Triple, Double, Double Dead
41:59 Navan Files to Go Public at $8BN
54:17 Lockup Periods and Liquidity
01:02:17 Impact of H-1B Visa Changes on Startups
01:07:40 Notion Hits $500M ARR Re-Accelerating
01:16:16 Why Founder Friendly is Total BS Today
01:19:48 Kalshi Quick-Fire Round
----------------------------------------------------------------------------------------------

Subscribe on Spotify:
https://open.spot …",3579,69,34,PT1H25M49S
2025-09-25T15:01:37Z,Alex Kantrowitz,UCye1YedIypHffYb8k6Gp9wg,AI's rate of progress: slowly and then all at once,https://www.youtube.com/watch?v=oaZSLthG1t4,oaZSLthG1t4,,223,3,0,PT1M31S
2025-09-25T15:21:04Z,20VC with Harry Stebbings,UCf0PBRjhf0rF8fWBIxTuoWA,“Founder Friendly” is Bullsh**,https://www.youtube.com/watch?v=fWE25Q2TzmU,fWE25Q2TzmU,"#20VC with Scale GP Rory O’Driscoll, SaaStr Founder Jason Lemkin. Link in bio.
—
#HarryStebbings #Business #shorts",2299,53,1,PT47S
2025-09-25T15:53:54Z,Greylock,UCZ7x7yDBbEFCGztD8BYvRhA,Cybersecurity Agents in Five Years,https://www.youtube.com/watch?v=G6rFoPfuX48,G6rFoPfuX48,Evan Reiser of Abnormal AI and Vineet Edupuganti of Cogent share their perspectives on what to expect from agents in five years.,107,2,0,PT56S
2025-09-25T15:53:58Z,Greylock,UCZ7x7yDBbEFCGztD8BYvRhA,Evaluating Agents vs. Software,https://www.youtube.com/watch?v=_cGuUxpGBYI,_cGuUxpGBYI,"At a recent Greylock Change Agents event, Ankur Goyal, founder and CEO of Braintrust, shares how to think about evaluating agents.",124,1,0,PT1M2S
