published,channel_title,channel_id,title,url,video_id,description,viewCount,likeCount,commentCount,duration
2025-09-16T22:05:48Z,Alex Kantrowitz,UCye1YedIypHffYb8k6Gp9wg,Are 95% of Businesses Really Getting No Return on AI Investment? — With Aaron Levie,https://www.youtube.com/watch?v=lWJ9getD9dg,lWJ9getD9dg,"Aaron Levie is the CEO of Box. Levie joins Big Technology to discuss the reports that a vast majority of businesses are not getting a return on their AI investments. Levie shares his takeaways from the reports, gives a rebuttal, and discusses the reality on the ground. Stay tuned for the second half where we separate hype from reality in the AI agent conversation. Tune in for a wide-ranging, post-Boxworks deep dive on where AI is heading in the coming years.

---
Enjoying Big Technology Podcast? Please rate us five stars ⭐⭐⭐⭐⭐ in your podcast app of choice.
Want a discount for Big Technology on Substack + Discord? Here’s 25% off for the first year: ⁠https://www.bigtechnology.com/subscribe?coupon=0843016b⁠
Questions? Feedback? Write to: bigtechnologypodcast@gmail.com

Chapters:

00:00 Intro and MIT ROI study  
04:41 Internal builds versus applied solutions  
08:02 Reengineering work to use AI  
10:26 Pilots, failures, and early adoption  
13:22 Employees using AI personally  
15:10 Docu …",1,0,0,
2025-09-17T05:00:38Z,20VC with Harry Stebbings,UCf0PBRjhf0rF8fWBIxTuoWA,The Most Underrated AI Model,https://www.youtube.com/watch?v=TuC9PWGwr7Q,TuC9PWGwr7Q,"#20VC with Mercor Co-Founder & CEO Brendan Foody. Link in bio.
—
#HarryStebbings #Business #shorts",9693,179,1,PT16S
2025-09-17T12:00:00Z,Latent Space,UCxBcwypKK-W3GHd_RZ9FZrQ,"Open Source Beyond Tricks, Focus on Basics",https://www.youtube.com/watch?v=-DetjUfzpFw,-DetjUfzpFw,,691,10,0,PT55S
2025-09-17T12:00:44Z,Latent Space,UCxBcwypKK-W3GHd_RZ9FZrQ,Bun JavaScript & TypeScript Server,https://www.youtube.com/watch?v=Juj5mS6tOcY,Juj5mS6tOcY,,566,10,2,PT1M1S
2025-09-17T13:00:12Z,a16z,UC9cn0TuPq4dnbTY-CBsm8XA,The Death of Search: How Shopping Will Work In The Age of AI,https://www.youtube.com/watch?v=74Yk7mbbQ0g,74Yk7mbbQ0g,"The web is unhealthy, and AI agents are about to rewrite how we shop.

In this episode, a16z General Partner Alex Rampell and Partner Justine Moore explore how AI agents will change commerce and the implications for Google’s business model, affiliate marketing, online shopping, and more.

Timecodes: 
0:00 Introduction
0:36 Affiliate Marketing and the Evolution of Online Purchases
1:59 Impulse Buys vs. Considered Purchases
2:51 Observing Consumer Behavior and Viral Trends
6:09 Dynamic Pricing and Consumer Surplus
7:14 E-commerce vs. In-Person Shopping
10:20 The Challenge of Attribution in Online Sales
12:28 Aggregators, Brands, and the Commodity Trap
15:36 Trends, Trust, and the Power of Aggregators
17:46 Google’s Freemium Model and the Future of Search
21:17 The Problem of Hallucination in AI Product Recommendations
22:52 The Commercialization and Pollution of the Internet
29:30 The Costco Model: Trust and Value
33:20 The Spectrum of Purchases and AI’s Role
37:57 UPCs, SKUs, and Automa …",1414,,3,PT45M4S
2025-09-17T13:00:20Z,Unsupervised Learning: Redpoint's AI Podcast,UCUl-s_Vp-Kkk_XVyDylNwLA,Google's Nano Banana Team: Behind the Breakthrough as Gemini Tops the Charts,https://www.youtube.com/watch?v=Xd5u_oUVhTw,Xd5u_oUVhTw,"Fill out this short listener survey to help us improve the show: https://forms.gle/bbcRiPTRwKoG2tJx8

This week on Unsupervised Learning, Jacob sits down with Nicole Brichtova and Oliver Wang, the Google researchers behind ""Nano Banana"" - the breakthrough AI image model that achieved unprecedented character consistency and took over social media.

The conversation covers how their model fits into creative workflows, why we're still in the early innings of image AI development despite impressive current capabilities, and how image and video generation are converging toward unified models. They also share honest perspectives on current limitations, safety approaches, and why the expectation of going from prompt to production-ready content is fundamentally overhyped.

0:00 Intro
1:42 Early Nano Banana Use Cases and Character Consistency
3:05 Popular Features and User Requests
3:54 Future Frontiers in Image Models
5:26 Personalization and Aesthetic Models
7:39 Model Success and User Engage …",633,26,5,PT42M20S
2025-09-17T14:00:07Z,20VC with Harry Stebbings,UCf0PBRjhf0rF8fWBIxTuoWA,Mercor Founder’s Early Donut Side-Hustle,https://www.youtube.com/watch?v=3qSP1Ts4k7g,3qSP1Ts4k7g,"#20VC with Mercor Co-Founder & CEO Brendan Foody. Link in bio.
—
#HarryStebbings #Business #shorts",2542,53,1,PT51S
2025-09-17T15:12:18Z,All-In Podcast,UCESLZhusAkFfsNsApnjF_Cg,President Trump in the Oval with the Besties,https://www.youtube.com/watch?v=6vkxE7BIZg8,6vkxE7BIZg8,"(0:00) POTUS shows the Besties around the upgraded Oval Office
(7:10) Rose Garden Club and White House Ballroom
(11:32) Winning AI, power generation, re-shoring manufacturing, tariffs, and more

*Recorded September 4th, 2025

Follow the besties: 
https://x.com/chamath
https://x.com/Jason
https://x.com/DavidSacks
https://x.com/friedberg

Follow on X:
https://x.com/theallinpod

Follow on Instagram:
https://www.instagram.com/theallinpod

Follow on TikTok:
https://www.tiktok.com/@theallinpod

Follow on LinkedIn: 
https://www.linkedin.com/company/allinpod

Intro Music Credit:
https://rb.gy/tppkzl
https://x.com/yung_spielburg

Intro Video Credit:
https://x.com/TheZachEffect

#allin #tech #news",113536,4522,491,PT20M42S
2025-09-17T16:01:26Z,20VC with Harry Stebbings,UCf0PBRjhf0rF8fWBIxTuoWA,Steven Bartlett on Harry Stebbings,https://www.youtube.com/watch?v=k0oXSHqYuFI,k0oXSHqYuFI,"Follow #20VC for more business insights and tips.⁠
—⁠
#HarryStebbings #Business #businesstips #businessadvice #entrepreneur #ceo #startup #founder #entrepreneurship #vc #venturecapital #stevenbartlett #doac",8766,186,2,PT50S
2025-09-17T16:01:55Z,Lightspeed Venture Partners,UCwBTFE_6Bsb_EtmXlW2aTlg,From Periscope to Macroscope: Kayvon Beykpour’s Vision for AI-Powered Development,https://www.youtube.com/watch?v=Vkts_TWsQck,Vkts_TWsQck,"In this episode of Generative Now, Lightspeed Partner Michael Mignano sits down with Kayvon Beykpour, co-founder and CEO of Macroscope, which launches today, and the former co-founder of Periscope. They dive into how Macroscope will serve as an “understanding engine” for software companies, giving leaders real-time visibility and saving engineers time with AI-powered workflows. Kayvon reflects on his journey from building Periscope and leading product at Twitter to reimagining how teams manage both human and agentic workforces. They get into philosophies on starting companies, management styles, and how AI could be the thing that helps managers solve their biggest challenges. 

00:00 Introduction and Guest Welcome
00:52 Introducing Macroscope: The New Product
01:24 The Problem Macroscope Solves
02:30 How Macroscope Works
03:52 The Future of AI in Software Development
08:58 Empowering Leaders with Macroscope
10:56 Kayvon's Journey: From College Startup to Macroscope
16:22 The Periscope  …",603,,0,PT1H2M52S
